scenario_record_id,scenario_id,scenario_family,scenario_description,temperature_pathway_c,time_horizon_year,metric_name,metric_category,metric_description,nace_code,nace_description,sector_exposure_eur,sector_exposure_share_pct,base_transition_risk_factor,base_physical_risk_factor,scenario_transition_multiplier,scenario_physical_multiplier,metric_multiplier,impact_eur,impact_eur_m,impact_pct_of_bank_revenue,reporting_year,data_source,created_from
SCN-0000272,NGFS_DISORDERLY,disorderly_transition,Delayed and uneven transition; medium physical risk and elevated transition shocks.,2.0,2050,collateral_value_loss_physical,physical,Collateral valuation loss driven by physical risk exposure,L68.20,Real estate activities,21512616084.13,3.2516,0.04,0.085,1.35,0.95,0.75,1253120315.25,1253.1203,5.4117,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000273,NGFS_HOT_HOUSE_WORLD,hot_house_world,Limited climate policy response; high physical risk and lower transition cost.,3.5,2025,credit_loss_transition,transition,Expected credit loss impact driven by transition policy/market shocks,L68.20,Real estate activities,21512616084.13,3.2516,0.04,0.085,0.45,2.3,1.0,15439708.21,15.4397,0.0667,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000274,NGFS_HOT_HOUSE_WORLD,hot_house_world,Limited climate policy response; high physical risk and lower transition cost.,3.5,2025,credit_loss_physical,physical,Expected credit loss impact driven by physical climate hazards,L68.20,Real estate activities,21512616084.13,3.2516,0.04,0.085,0.45,2.3,1.0,161529319.47,161.5293,0.6976,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000275,NGFS_HOT_HOUSE_WORLD,hot_house_world,Limited climate policy response; high physical risk and lower transition cost.,3.5,2025,rwa_increase_transition,transition,Risk-weighted asset increase from transition risk deterioration,L68.20,Real estate activities,21512616084.13,3.2516,0.04,0.085,0.45,2.3,0.65,10035810.34,10.0358,0.0433,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000276,NGFS_HOT_HOUSE_WORLD,hot_house_world,Limited climate policy response; high physical risk and lower transition cost.,3.5,2025,collateral_value_loss_physical,physical,Collateral valuation loss driven by physical risk exposure,L68.20,Real estate activities,21512616084.13,3.2516,0.04,0.085,0.45,2.3,0.75,121146989.61,121.147,0.5232,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000277,NGFS_HOT_HOUSE_WORLD,hot_house_world,Limited climate policy response; high physical risk and lower transition cost.,3.5,2030,credit_loss_transition,transition,Expected credit loss impact driven by transition policy/market shocks,L68.20,Real estate activities,21512616084.13,3.2516,0.04,0.085,0.45,2.3,1.0,91381317.38,91.3813,0.3946,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000278,NGFS_HOT_HOUSE_WORLD,hot_house_world,Limited climate policy response; high physical risk and lower transition cost.,3.5,2030,credit_loss_physical,physical,Expected credit loss impact driven by physical climate hazards,L68.20,Real estate activities,21512616084.13,3.2516,0.04,0.085,0.45,2.3,1.0,938151438.54,938.1514,4.0515,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000279,NGFS_HOT_HOUSE_WORLD,hot_house_world,Limited climate policy response; high physical risk and lower transition cost.,3.5,2030,rwa_increase_transition,transition,Risk-weighted asset increase from transition risk deterioration,L68.20,Real estate activities,21512616084.13,3.2516,0.04,0.085,0.45,2.3,0.65,59397856.3,59.3979,0.2565,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000280,NGFS_HOT_HOUSE_WORLD,hot_house_world,Limited climate policy response; high physical risk and lower transition cost.,3.5,2030,collateral_value_loss_physical,physical,Collateral valuation loss driven by physical risk exposure,L68.20,Real estate activities,21512616084.13,3.2516,0.04,0.085,0.45,2.3,0.75,703613578.91,703.6136,3.0386,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000281,NGFS_HOT_HOUSE_WORLD,hot_house_world,Limited climate policy response; high physical risk and lower transition cost.,3.5,2040,credit_loss_transition,transition,Expected credit loss impact driven by transition policy/market shocks,L68.20,Real estate activities,21512616084.13,3.2516,0.04,0.085,0.45,2.3,1.0,238039254.8,238.0393,1.028,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000282,NGFS_HOT_HOUSE_WORLD,hot_house_world,Limited climate policy response; high physical risk and lower transition cost.,3.5,2040,credit_loss_physical,physical,Expected credit loss impact driven by physical climate hazards,L68.20,Real estate activities,21512616084.13,3.2516,0.04,0.085,0.45,2.3,1.0,2586209073.67,2586.2091,11.1687,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000283,NGFS_HOT_HOUSE_WORLD,hot_house_world,Limited climate policy response; high physical risk and lower transition cost.,3.5,2040,rwa_increase_transition,transition,Risk-weighted asset increase from transition risk deterioration,L68.20,Real estate activities,21512616084.13,3.2516,0.04,0.085,0.45,2.3,0.65,154725515.62,154.7255,0.6682,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000284,NGFS_HOT_HOUSE_WORLD,hot_house_world,Limited climate policy response; high physical risk and lower transition cost.,3.5,2040,collateral_value_loss_physical,physical,Collateral valuation loss driven by physical risk exposure,L68.20,Real estate activities,21512616084.13,3.2516,0.04,0.085,0.45,2.3,0.75,1939656805.25,1939.6568,8.3765,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000285,NGFS_HOT_HOUSE_WORLD,hot_house_world,Limited climate policy response; high physical risk and lower transition cost.,3.5,2050,credit_loss_transition,transition,Expected credit loss impact driven by transition policy/market shocks,L68.20,Real estate activities,21512616084.13,3.2516,0.04,0.085,0.45,2.3,1.0,400790150.62,400.7902,1.7308,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000286,NGFS_HOT_HOUSE_WORLD,hot_house_world,Limited climate policy response; high physical risk and lower transition cost.,3.5,2050,credit_loss_physical,physical,Expected credit loss impact driven by physical climate hazards,L68.20,Real estate activities,21512616084.13,3.2516,0.04,0.085,0.45,2.3,1.0,4229849872.4,4229.8499,18.2668,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000287,NGFS_HOT_HOUSE_WORLD,hot_house_world,Limited climate policy response; high physical risk and lower transition cost.,3.5,2050,rwa_increase_transition,transition,Risk-weighted asset increase from transition risk deterioration,L68.20,Real estate activities,21512616084.13,3.2516,0.04,0.085,0.45,2.3,0.65,260513597.91,260.5136,1.125,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000288,NGFS_HOT_HOUSE_WORLD,hot_house_world,Limited climate policy response; high physical risk and lower transition cost.,3.5,2050,collateral_value_loss_physical,physical,Collateral valuation loss driven by physical risk exposure,L68.20,Real estate activities,21512616084.13,3.2516,0.04,0.085,0.45,2.3,0.75,3172387404.3,3172.3874,13.7001,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000289,NGFS_NET_ZERO_2050,orderly_transition,Orderly transition with early policy action; lower physical risk and higher near-term transition cost.,1.5,2025,credit_loss_transition,transition,Expected credit loss impact driven by transition policy/market shocks,O84.11,General public administration activities,9217808110.96,1.3933,0.035,0.03,1.85,0.45,1.0,22907201.56,22.9072,0.0989,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000290,NGFS_NET_ZERO_2050,orderly_transition,Orderly transition with early policy action; lower physical risk and higher near-term transition cost.,1.5,2025,credit_loss_physical,physical,Expected credit loss impact driven by physical climate hazards,O84.11,General public administration activities,9217808110.96,1.3933,0.035,0.03,1.85,0.45,1.0,4696946.08,4.6969,0.0203,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000291,NGFS_NET_ZERO_2050,orderly_transition,Orderly transition with early policy action; lower physical risk and higher near-term transition cost.,1.5,2025,rwa_increase_transition,transition,Risk-weighted asset increase from transition risk deterioration,O84.11,General public administration activities,9217808110.96,1.3933,0.035,0.03,1.85,0.45,0.65,14889681.01,14.8897,0.0643,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000292,NGFS_NET_ZERO_2050,orderly_transition,Orderly transition with early policy action; lower physical risk and higher near-term transition cost.,1.5,2025,collateral_value_loss_physical,physical,Collateral valuation loss driven by physical risk exposure,O84.11,General public administration activities,9217808110.96,1.3933,0.035,0.03,1.85,0.45,0.75,3522709.56,3.5227,0.0152,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000293,NGFS_NET_ZERO_2050,orderly_transition,Orderly transition with early policy action; lower physical risk and higher near-term transition cost.,1.5,2030,credit_loss_transition,transition,Expected credit loss impact driven by transition policy/market shocks,O84.11,General public administration activities,9217808110.96,1.3933,0.035,0.03,1.85,0.45,1.0,135879413.13,135.8794,0.5868,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000294,NGFS_NET_ZERO_2050,orderly_transition,Orderly transition with early policy action; lower physical risk and higher near-term transition cost.,1.5,2030,credit_loss_physical,physical,Expected credit loss impact driven by physical climate hazards,O84.11,General public administration activities,9217808110.96,1.3933,0.035,0.03,1.85,0.45,1.0,28764509.56,28.7645,0.1242,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000295,NGFS_NET_ZERO_2050,orderly_transition,Orderly transition with early policy action; lower physical risk and higher near-term transition cost.,1.5,2030,rwa_increase_transition,transition,Risk-weighted asset increase from transition risk deterioration,O84.11,General public administration activities,9217808110.96,1.3933,0.035,0.03,1.85,0.45,0.65,88321618.53,88.3216,0.3814,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000296,NGFS_NET_ZERO_2050,orderly_transition,Orderly transition with early policy action; lower physical risk and higher near-term transition cost.,1.5,2030,collateral_value_loss_physical,physical,Collateral valuation loss driven by physical risk exposure,O84.11,General public administration activities,9217808110.96,1.3933,0.035,0.03,1.85,0.45,0.75,21573382.17,21.5734,0.0932,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000297,NGFS_NET_ZERO_2050,orderly_transition,Orderly transition with early policy action; lower physical risk and higher near-term transition cost.,1.5,2040,credit_loss_transition,transition,Expected credit loss impact driven by transition policy/market shocks,O84.11,General public administration activities,9217808110.96,1.3933,0.035,0.03,1.85,0.45,1.0,365499202.81,365.4992,1.5784,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000298,NGFS_NET_ZERO_2050,orderly_transition,Orderly transition with early policy action; lower physical risk and higher near-term transition cost.,1.5,2040,credit_loss_physical,physical,Expected credit loss impact driven by physical climate hazards,O84.11,General public administration activities,9217808110.96,1.3933,0.035,0.03,1.85,0.45,1.0,73647967.02,73.648,0.3181,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000299,NGFS_NET_ZERO_2050,orderly_transition,Orderly transition with early policy action; lower physical risk and higher near-term transition cost.,1.5,2040,rwa_increase_transition,transition,Risk-weighted asset increase from transition risk deterioration,O84.11,General public administration activities,9217808110.96,1.3933,0.035,0.03,1.85,0.45,0.65,237574481.83,237.5745,1.026,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000300,NGFS_NET_ZERO_2050,orderly_transition,Orderly transition with early policy action; lower physical risk and higher near-term transition cost.,1.5,2040,collateral_value_loss_physical,physical,Collateral valuation loss driven by physical risk exposure,O84.11,General public administration activities,9217808110.96,1.3933,0.035,0.03,1.85,0.45,0.75,55235975.26,55.236,0.2385,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000301,NGFS_NET_ZERO_2050,orderly_transition,Orderly transition with early policy action; lower physical risk and higher near-term transition cost.,1.5,2050,credit_loss_transition,transition,Expected credit loss impact driven by transition policy/market shocks,O84.11,General public administration activities,9217808110.96,1.3933,0.035,0.03,1.85,0.45,1.0,612432942.25,612.4329,2.6448,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000302,NGFS_NET_ZERO_2050,orderly_transition,Orderly transition with early policy action; lower physical risk and higher near-term transition cost.,1.5,2050,credit_loss_physical,physical,Expected credit loss impact driven by physical climate hazards,O84.11,General public administration activities,9217808110.96,1.3933,0.035,0.03,1.85,0.45,1.0,128384282.19,128.3843,0.5544,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000303,NGFS_NET_ZERO_2050,orderly_transition,Orderly transition with early policy action; lower physical risk and higher near-term transition cost.,1.5,2050,rwa_increase_transition,transition,Risk-weighted asset increase from transition risk deterioration,O84.11,General public administration activities,9217808110.96,1.3933,0.035,0.03,1.85,0.45,0.65,398081412.46,398.0814,1.7191,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000304,NGFS_NET_ZERO_2050,orderly_transition,Orderly transition with early policy action; lower physical risk and higher near-term transition cost.,1.5,2050,collateral_value_loss_physical,physical,Collateral valuation loss driven by physical risk exposure,O84.11,General public administration activities,9217808110.96,1.3933,0.035,0.03,1.85,0.45,0.75,96288211.64,96.2882,0.4158,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000305,NGFS_DISORDERLY,disorderly_transition,Delayed and uneven transition; medium physical risk and elevated transition shocks.,2.0,2025,credit_loss_transition,transition,Expected credit loss impact driven by transition policy/market shocks,O84.11,General public administration activities,9217808110.96,1.3933,0.035,0.03,1.35,0.95,1.0,16269481.5,16.2695,0.0703,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000306,NGFS_DISORDERLY,disorderly_transition,Delayed and uneven transition; medium physical risk and elevated transition shocks.,2.0,2025,credit_loss_physical,physical,Expected credit loss impact driven by physical climate hazards,O84.11,General public administration activities,9217808110.96,1.3933,0.035,0.03,1.35,0.95,1.0,10147814.9,10.1478,0.0438,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000307,NGFS_DISORDERLY,disorderly_transition,Delayed and uneven transition; medium physical risk and elevated transition shocks.,2.0,2025,rwa_increase_transition,transition,Risk-weighted asset increase from transition risk deterioration,O84.11,General public administration activities,9217808110.96,1.3933,0.035,0.03,1.35,0.95,0.65,10575162.98,10.5752,0.0457,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000308,NGFS_DISORDERLY,disorderly_transition,Delayed and uneven transition; medium physical risk and elevated transition shocks.,2.0,2025,collateral_value_loss_physical,physical,Collateral valuation loss driven by physical risk exposure,O84.11,General public administration activities,9217808110.96,1.3933,0.035,0.03,1.35,0.95,0.75,7610861.17,7.6109,0.0329,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000309,NGFS_DISORDERLY,disorderly_transition,Delayed and uneven transition; medium physical risk and elevated transition shocks.,2.0,2030,credit_loss_transition,transition,Expected credit loss impact driven by transition policy/market shocks,O84.11,General public administration activities,9217808110.96,1.3933,0.035,0.03,1.35,0.95,1.0,97362211.07,97.3622,0.4205,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000310,NGFS_DISORDERLY,disorderly_transition,Delayed and uneven transition; medium physical risk and elevated transition shocks.,2.0,2030,credit_loss_physical,physical,Expected credit loss impact driven by physical climate hazards,O84.11,General public administration activities,9217808110.96,1.3933,0.035,0.03,1.35,0.95,1.0,61460176.78,61.4602,0.2654,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000311,NGFS_DISORDERLY,disorderly_transition,Delayed and uneven transition; medium physical risk and elevated transition shocks.,2.0,2030,rwa_increase_transition,transition,Risk-weighted asset increase from transition risk deterioration,O84.11,General public administration activities,9217808110.96,1.3933,0.035,0.03,1.35,0.95,0.65,63285437.19,63.2854,0.2733,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000312,NGFS_DISORDERLY,disorderly_transition,Delayed and uneven transition; medium physical risk and elevated transition shocks.,2.0,2030,collateral_value_loss_physical,physical,Collateral valuation loss driven by physical risk exposure,O84.11,General public administration activities,9217808110.96,1.3933,0.035,0.03,1.35,0.95,0.75,46095132.59,46.0951,0.1991,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000313,NGFS_DISORDERLY,disorderly_transition,Delayed and uneven transition; medium physical risk and elevated transition shocks.,2.0,2040,credit_loss_transition,transition,Expected credit loss impact driven by transition policy/market shocks,O84.11,General public administration activities,9217808110.96,1.3933,0.035,0.03,1.35,0.95,1.0,263334703.47,263.3347,1.1372,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000314,NGFS_DISORDERLY,disorderly_transition,Delayed and uneven transition; medium physical risk and elevated transition shocks.,2.0,2040,credit_loss_physical,physical,Expected credit loss impact driven by physical climate hazards,O84.11,General public administration activities,9217808110.96,1.3933,0.035,0.03,1.35,0.95,1.0,163728032.8,163.728,0.7071,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000315,NGFS_DISORDERLY,disorderly_transition,Delayed and uneven transition; medium physical risk and elevated transition shocks.,2.0,2040,rwa_increase_transition,transition,Risk-weighted asset increase from transition risk deterioration,O84.11,General public administration activities,9217808110.96,1.3933,0.035,0.03,1.35,0.95,0.65,171167557.25,171.1676,0.7392,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000316,NGFS_DISORDERLY,disorderly_transition,Delayed and uneven transition; medium physical risk and elevated transition shocks.,2.0,2040,collateral_value_loss_physical,physical,Collateral valuation loss driven by physical risk exposure,O84.11,General public administration activities,9217808110.96,1.3933,0.035,0.03,1.35,0.95,0.75,122796024.6,122.796,0.5303,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000317,NGFS_DISORDERLY,disorderly_transition,Delayed and uneven transition; medium physical risk and elevated transition shocks.,2.0,2050,credit_loss_transition,transition,Expected credit loss impact driven by transition policy/market shocks,O84.11,General public administration activities,9217808110.96,1.3933,0.035,0.03,1.35,0.95,1.0,443450678.01,443.4507,1.9151,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000318,NGFS_DISORDERLY,disorderly_transition,Delayed and uneven transition; medium physical risk and elevated transition shocks.,2.0,2050,credit_loss_physical,physical,Expected credit loss impact driven by physical climate hazards,O84.11,General public administration activities,9217808110.96,1.3933,0.035,0.03,1.35,0.95,1.0,268353588.71,268.3536,1.1589,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000319,NGFS_DISORDERLY,disorderly_transition,Delayed and uneven transition; medium physical risk and elevated transition shocks.,2.0,2050,rwa_increase_transition,transition,Risk-weighted asset increase from transition risk deterioration,O84.11,General public administration activities,9217808110.96,1.3933,0.035,0.03,1.35,0.95,0.65,288242940.71,288.2429,1.2448,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000320,NGFS_DISORDERLY,disorderly_transition,Delayed and uneven transition; medium physical risk and elevated transition shocks.,2.0,2050,collateral_value_loss_physical,physical,Collateral valuation loss driven by physical risk exposure,O84.11,General public administration activities,9217808110.96,1.3933,0.035,0.03,1.35,0.95,0.75,201265191.53,201.2652,0.8692,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000321,NGFS_HOT_HOUSE_WORLD,hot_house_world,Limited climate policy response; high physical risk and lower transition cost.,3.5,2025,credit_loss_transition,transition,Expected credit loss impact driven by transition policy/market shocks,O84.11,General public administration activities,9217808110.96,1.3933,0.035,0.03,0.45,2.3,1.0,5408638.82,5.4086,0.0234,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000322,NGFS_HOT_HOUSE_WORLD,hot_house_world,Limited climate policy response; high physical risk and lower transition cost.,3.5,2025,credit_loss_physical,physical,Expected credit loss impact driven by physical climate hazards,O84.11,General public administration activities,9217808110.96,1.3933,0.035,0.03,0.45,2.3,1.0,25276784.6,25.2768,0.1092,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000323,NGFS_HOT_HOUSE_WORLD,hot_house_world,Limited climate policy response; high physical risk and lower transition cost.,3.5,2025,rwa_increase_transition,transition,Risk-weighted asset increase from transition risk deterioration,O84.11,General public administration activities,9217808110.96,1.3933,0.035,0.03,0.45,2.3,0.65,3515615.23,3.5156,0.0152,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000324,NGFS_HOT_HOUSE_WORLD,hot_house_world,Limited climate policy response; high physical risk and lower transition cost.,3.5,2025,collateral_value_loss_physical,physical,Collateral valuation loss driven by physical risk exposure,O84.11,General public administration activities,9217808110.96,1.3933,0.035,0.03,0.45,2.3,0.75,18957588.45,18.9576,0.0819,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000325,NGFS_HOT_HOUSE_WORLD,hot_house_world,Limited climate policy response; high physical risk and lower transition cost.,3.5,2030,credit_loss_transition,transition,Expected credit loss impact driven by transition policy/market shocks,O84.11,General public administration activities,9217808110.96,1.3933,0.035,0.03,0.45,2.3,1.0,32780091.88,32.7801,0.1416,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000326,NGFS_HOT_HOUSE_WORLD,hot_house_world,Limited climate policy response; high physical risk and lower transition cost.,3.5,2030,credit_loss_physical,physical,Expected credit loss impact driven by physical climate hazards,O84.11,General public administration activities,9217808110.96,1.3933,0.035,0.03,0.45,2.3,1.0,141344133.74,141.3441,0.6104,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000327,NGFS_HOT_HOUSE_WORLD,hot_house_world,Limited climate policy response; high physical risk and lower transition cost.,3.5,2030,rwa_increase_transition,transition,Risk-weighted asset increase from transition risk deterioration,O84.11,General public administration activities,9217808110.96,1.3933,0.035,0.03,0.45,2.3,0.65,21307059.72,21.3071,0.092,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000328,NGFS_HOT_HOUSE_WORLD,hot_house_world,Limited climate policy response; high physical risk and lower transition cost.,3.5,2030,collateral_value_loss_physical,physical,Collateral valuation loss driven by physical risk exposure,O84.11,General public administration activities,9217808110.96,1.3933,0.035,0.03,0.45,2.3,0.75,106008100.3,106.0081,0.4578,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000329,NGFS_HOT_HOUSE_WORLD,hot_house_world,Limited climate policy response; high physical risk and lower transition cost.,3.5,2040,credit_loss_transition,transition,Expected credit loss impact driven by transition policy/market shocks,O84.11,General public administration activities,9217808110.96,1.3933,0.035,0.03,0.45,2.3,1.0,89733882.07,89.7339,0.3875,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000330,NGFS_HOT_HOUSE_WORLD,hot_house_world,Limited climate policy response; high physical risk and lower transition cost.,3.5,2040,credit_loss_physical,physical,Expected credit loss impact driven by physical climate hazards,O84.11,General public administration activities,9217808110.96,1.3933,0.035,0.03,0.45,2.3,1.0,387360608.3,387.3606,1.6728,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000331,NGFS_HOT_HOUSE_WORLD,hot_house_world,Limited climate policy response; high physical risk and lower transition cost.,3.5,2040,rwa_increase_transition,transition,Risk-weighted asset increase from transition risk deterioration,O84.11,General public administration activities,9217808110.96,1.3933,0.035,0.03,0.45,2.3,0.65,58327023.35,58.327,0.2519,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000332,NGFS_HOT_HOUSE_WORLD,hot_house_world,Limited climate policy response; high physical risk and lower transition cost.,3.5,2040,collateral_value_loss_physical,physical,Collateral valuation loss driven by physical risk exposure,O84.11,General public administration activities,9217808110.96,1.3933,0.035,0.03,0.45,2.3,0.75,290520456.22,290.5205,1.2546,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000333,NGFS_HOT_HOUSE_WORLD,hot_house_world,Limited climate policy response; high physical risk and lower transition cost.,3.5,2050,credit_loss_transition,transition,Expected credit loss impact driven by transition policy/market shocks,O84.11,General public administration activities,9217808110.96,1.3933,0.035,0.03,0.45,2.3,1.0,149010800.34,149.0108,0.6435,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000334,NGFS_HOT_HOUSE_WORLD,hot_house_world,Limited climate policy response; high physical risk and lower transition cost.,3.5,2050,credit_loss_physical,physical,Expected credit loss impact driven by physical climate hazards,O84.11,General public administration activities,9217808110.96,1.3933,0.035,0.03,0.45,2.3,1.0,651713303.77,651.7133,2.8145,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000335,NGFS_HOT_HOUSE_WORLD,hot_house_world,Limited climate policy response; high physical risk and lower transition cost.,3.5,2050,rwa_increase_transition,transition,Risk-weighted asset increase from transition risk deterioration,O84.11,General public administration activities,9217808110.96,1.3933,0.035,0.03,0.45,2.3,0.65,96857020.22,96.857,0.4183,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
SCN-0000336,NGFS_HOT_HOUSE_WORLD,hot_house_world,Limited climate policy response; high physical risk and lower transition cost.,3.5,2050,collateral_value_loss_physical,physical,Collateral valuation loss driven by physical risk exposure,O84.11,General public administration activities,9217808110.96,1.3933,0.035,0.03,0.45,2.3,0.75,488784977.83,488.785,2.1108,2024,synthetic_ngfs_scenario_model_output,synthetic_scenario_model_out_generation_v1
