kpi_record_id,entity_id,kpi_code,kpi_name,category,reporting_year,unit,baseline_year,baseline_value,actual_value,target_year,target_value,target_reduction_pct,progress_to_target_pct,on_track_flag,source_logic,data_lineage,created_from
KPI-ENT-FR-002-ENV-001-2019,ENT-FR-002,ENV-001,Scope 1 emissions,Climate,2019,tCO2e,2019,665.8496,665.8496,2030,332.9248,50.0,0.0,True,Computed from utility_bills natural_gas and diesel_fleet using emission_factors,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-FR-002-ENV-001-2020,ENT-FR-002,ENV-001,Scope 1 emissions,Climate,2020,tCO2e,2019,665.8496,692.6358,2030,332.9248,50.0,-8.05,False,Computed from utility_bills natural_gas and diesel_fleet using emission_factors,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-FR-002-ENV-001-2021,ENT-FR-002,ENV-001,Scope 1 emissions,Climate,2021,tCO2e,2019,665.8496,730.2211,2030,332.9248,50.0,-19.34,False,Computed from utility_bills natural_gas and diesel_fleet using emission_factors,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-FR-002-ENV-001-2022,ENT-FR-002,ENV-001,Scope 1 emissions,Climate,2022,tCO2e,2019,665.8496,712.023,2030,332.9248,50.0,-13.87,False,Computed from utility_bills natural_gas and diesel_fleet using emission_factors,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-FR-002-ENV-001-2023,ENT-FR-002,ENV-001,Scope 1 emissions,Climate,2023,tCO2e,2019,665.8496,690.2611,2030,332.9248,50.0,-7.33,False,Computed from utility_bills natural_gas and diesel_fleet using emission_factors,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-FR-002-ENV-001-2024,ENT-FR-002,ENV-001,Scope 1 emissions,Climate,2024,tCO2e,2019,665.8496,683.1381,2030,332.9248,50.0,-5.19,False,Computed from utility_bills natural_gas and diesel_fleet using emission_factors,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-FR-002-ENV-002-2019,ENT-FR-002,ENV-002,Scope 2 location-based emissions,Climate,2019,tCO2e,2019,1393.617,1393.617,2030,696.8085,50.0,0.0,True,Computed from utility_bills electricity using country grid factors,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-FR-002-ENV-002-2020,ENT-FR-002,ENV-002,Scope 2 location-based emissions,Climate,2020,tCO2e,2019,1393.617,1355.8895,2030,696.8085,50.0,5.41,False,Computed from utility_bills electricity using country grid factors,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-FR-002-ENV-002-2021,ENT-FR-002,ENV-002,Scope 2 location-based emissions,Climate,2021,tCO2e,2019,1393.617,1291.1618,2030,696.8085,50.0,14.7,False,Computed from utility_bills electricity using country grid factors,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-FR-002-ENV-002-2022,ENT-FR-002,ENV-002,Scope 2 location-based emissions,Climate,2022,tCO2e,2019,1393.617,1252.4351,2030,696.8085,50.0,20.26,False,Computed from utility_bills electricity using country grid factors,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-FR-002-ENV-002-2023,ENT-FR-002,ENV-002,Scope 2 location-based emissions,Climate,2023,tCO2e,2019,1393.617,1186.7278,2030,696.8085,50.0,29.69,False,Computed from utility_bills electricity using country grid factors,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-FR-002-ENV-002-2024,ENT-FR-002,ENV-002,Scope 2 location-based emissions,Climate,2024,tCO2e,2019,1393.617,1154.6373,2030,696.8085,50.0,34.3,False,Computed from utility_bills electricity using country grid factors,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-FR-002-ENV-003-2019,ENT-FR-002,ENV-003,Total operational Scope 1 and 2 emissions,Climate,2019,tCO2e,2019,2059.4666,2059.4666,2030,1029.7333,50.0,0.0,True,Derived as Scope 1 + Scope 2,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-FR-002-ENV-003-2020,ENT-FR-002,ENV-003,Total operational Scope 1 and 2 emissions,Climate,2020,tCO2e,2019,2059.4666,2048.5253,2030,1029.7333,50.0,1.06,False,Derived as Scope 1 + Scope 2,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-FR-002-ENV-003-2021,ENT-FR-002,ENV-003,Total operational Scope 1 and 2 emissions,Climate,2021,tCO2e,2019,2059.4666,2021.3829,2030,1029.7333,50.0,3.7,False,Derived as Scope 1 + Scope 2,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-FR-002-ENV-003-2022,ENT-FR-002,ENV-003,Total operational Scope 1 and 2 emissions,Climate,2022,tCO2e,2019,2059.4666,1964.4582,2030,1029.7333,50.0,9.23,False,Derived as Scope 1 + Scope 2,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-FR-002-ENV-003-2023,ENT-FR-002,ENV-003,Total operational Scope 1 and 2 emissions,Climate,2023,tCO2e,2019,2059.4666,1876.9889,2030,1029.7333,50.0,17.72,False,Derived as Scope 1 + Scope 2,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-FR-002-ENV-003-2024,ENT-FR-002,ENV-003,Total operational Scope 1 and 2 emissions,Climate,2024,tCO2e,2019,2059.4666,1837.7754,2030,1029.7333,50.0,21.53,False,Derived as Scope 1 + Scope 2,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-FR-002-ENV-004-2019,ENT-FR-002,ENV-004,Energy consumption,Climate,2019,kWh,2019,22929891.57,22929891.57,2030,18343913.256,20.0,0.0,True,Computed from utility_bills electricity and natural_gas quantities,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-FR-002-ENV-004-2020,ENT-FR-002,ENV-004,Energy consumption,Climate,2020,kWh,2019,22929891.57,23224165.88,2030,18343913.256,20.0,-6.42,False,Computed from utility_bills electricity and natural_gas quantities,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-FR-002-ENV-004-2021,ENT-FR-002,ENV-004,Energy consumption,Climate,2021,kWh,2019,22929891.57,23148610.07,2030,18343913.256,20.0,-4.77,False,Computed from utility_bills electricity and natural_gas quantities,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-FR-002-ENV-004-2022,ENT-FR-002,ENV-004,Energy consumption,Climate,2022,kWh,2019,22929891.57,23336816.23,2030,18343913.256,20.0,-8.87,False,Computed from utility_bills electricity and natural_gas quantities,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-FR-002-ENV-004-2023,ENT-FR-002,ENV-004,Energy consumption,Climate,2023,kWh,2019,22929891.57,22991515.43,2030,18343913.256,20.0,-1.34,False,Computed from utility_bills electricity and natural_gas quantities,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-FR-002-ENV-004-2024,ENT-FR-002,ENV-004,Energy consumption,Climate,2024,kWh,2019,22929891.57,23359941.21,2030,18343913.256,20.0,-9.38,False,Computed from utility_bills electricity and natural_gas quantities,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-FR-002-ENV-005-2019,ENT-FR-002,ENV-005,Energy cost,Climate,2019,EUR,2019,3222128.18,3222128.18,2030,2899915.362,10.0,0.0,True,Computed from utility_bills cost_eur,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-FR-002-ENV-005-2020,ENT-FR-002,ENV-005,Energy cost,Climate,2020,EUR,2019,3222128.18,3346339.45,2030,2899915.362,10.0,-38.55,False,Computed from utility_bills cost_eur,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-FR-002-ENV-005-2021,ENT-FR-002,ENV-005,Energy cost,Climate,2021,EUR,2019,3222128.18,3686081.36,2030,2899915.362,10.0,-100.0,False,Computed from utility_bills cost_eur,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-FR-002-ENV-005-2022,ENT-FR-002,ENV-005,Energy cost,Climate,2022,EUR,2019,3222128.18,5929247.6,2030,2899915.362,10.0,-100.0,False,Computed from utility_bills cost_eur,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-FR-002-ENV-005-2023,ENT-FR-002,ENV-005,Energy cost,Climate,2023,EUR,2019,3222128.18,5267456.52,2030,2899915.362,10.0,-100.0,False,Computed from utility_bills cost_eur,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-FR-002-ENV-005-2024,ENT-FR-002,ENV-005,Energy cost,Climate,2024,EUR,2019,3222128.18,4988404.43,2030,2899915.362,10.0,-100.0,False,Computed from utility_bills cost_eur,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-FR-002-FIN-001-2019,ENT-FR-002,FIN-001,Financed emissions Scope 1 and 2,Financed emissions,2019,tCO2e,2019,726194.2221,726194.2221,2030,399406.8221,45.0,0.0,True,"Computed from loan_book, counterparty_master, collateral_register and PCAF attribution logic",derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-FR-002-FIN-001-2020,ENT-FR-002,FIN-001,Financed emissions Scope 1 and 2,Financed emissions,2020,tCO2e,2019,726194.2221,705833.5441,2030,399406.8221,45.0,6.23,False,"Computed from loan_book, counterparty_master, collateral_register and PCAF attribution logic",derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-FR-002-FIN-001-2021,ENT-FR-002,FIN-001,Financed emissions Scope 1 and 2,Financed emissions,2021,tCO2e,2019,726194.2221,679320.3975,2030,399406.8221,45.0,14.34,False,"Computed from loan_book, counterparty_master, collateral_register and PCAF attribution logic",derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-FR-002-FIN-001-2022,ENT-FR-002,FIN-001,Financed emissions Scope 1 and 2,Financed emissions,2022,tCO2e,2019,726194.2221,654756.9797,2030,399406.8221,45.0,21.86,False,"Computed from loan_book, counterparty_master, collateral_register and PCAF attribution logic",derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-FR-002-FIN-001-2023,ENT-FR-002,FIN-001,Financed emissions Scope 1 and 2,Financed emissions,2023,tCO2e,2019,726194.2221,632722.0741,2030,399406.8221,45.0,28.6,False,"Computed from loan_book, counterparty_master, collateral_register and PCAF attribution logic",derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-FR-002-FIN-001-2024,ENT-FR-002,FIN-001,Financed emissions Scope 1 and 2,Financed emissions,2024,tCO2e,2019,726194.2221,610241.755,2030,399406.8221,45.0,35.48,False,"Computed from loan_book, counterparty_master, collateral_register and PCAF attribution logic",derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-FR-002-FIN-002-2019,ENT-FR-002,FIN-002,Outstanding loan exposure,Portfolio,2019,EUR,2019,60892576129.2729,60892576129.2729,2030,60892576129.2729,0.0,,,Computed from loan_book outstanding_balance_eur,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-FR-002-FIN-002-2020,ENT-FR-002,FIN-002,Outstanding loan exposure,Portfolio,2020,EUR,2019,60892576129.2729,62644473502.1491,2030,60892576129.2729,0.0,,,Computed from loan_book outstanding_balance_eur,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-FR-002-FIN-002-2021,ENT-FR-002,FIN-002,Outstanding loan exposure,Portfolio,2021,EUR,2019,60892576129.2729,63638584768.9946,2030,60892576129.2729,0.0,,,Computed from loan_book outstanding_balance_eur,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-FR-002-FIN-002-2022,ENT-FR-002,FIN-002,Outstanding loan exposure,Portfolio,2022,EUR,2019,60892576129.2729,65190661561.3908,2030,60892576129.2729,0.0,,,Computed from loan_book outstanding_balance_eur,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-FR-002-FIN-002-2023,ENT-FR-002,FIN-002,Outstanding loan exposure,Portfolio,2023,EUR,2019,60892576129.2729,67114038573.561,2030,60892576129.2729,0.0,,,Computed from loan_book outstanding_balance_eur,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-FR-002-FIN-002-2024,ENT-FR-002,FIN-002,Outstanding loan exposure,Portfolio,2024,EUR,2019,60892576129.2729,68003063001.04,2030,60892576129.2729,0.0,,,Computed from loan_book outstanding_balance_eur,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-FR-002-FIN-003-2019,ENT-FR-002,FIN-003,High-emission sector exposure,Portfolio,2019,%,2019,88.0439,88.0439,2030,61.6307,30.0,0.0,True,Computed from loan_book exposure where NACE is high-emission sector,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-FR-002-FIN-003-2020,ENT-FR-002,FIN-003,High-emission sector exposure,Portfolio,2020,%,2019,88.0439,86.9029,2030,61.6307,30.0,4.32,False,Computed from loan_book exposure where NACE is high-emission sector,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-FR-002-FIN-003-2021,ENT-FR-002,FIN-003,High-emission sector exposure,Portfolio,2021,%,2019,88.0439,85.2304,2030,61.6307,30.0,10.65,False,Computed from loan_book exposure where NACE is high-emission sector,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-FR-002-FIN-003-2022,ENT-FR-002,FIN-003,High-emission sector exposure,Portfolio,2022,%,2019,88.0439,84.4883,2030,61.6307,30.0,13.46,False,Computed from loan_book exposure where NACE is high-emission sector,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-FR-002-FIN-003-2023,ENT-FR-002,FIN-003,High-emission sector exposure,Portfolio,2023,%,2019,88.0439,82.5722,2030,61.6307,30.0,20.72,False,Computed from loan_book exposure where NACE is high-emission sector,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-FR-002-FIN-003-2024,ENT-FR-002,FIN-003,High-emission sector exposure,Portfolio,2024,%,2019,88.0439,80.8149,2030,61.6307,30.0,27.37,False,Computed from loan_book exposure where NACE is high-emission sector,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-FR-002-FIN-004-2019,ENT-FR-002,FIN-004,Average PCAF data quality score,Data quality,2019,score,2019,4.2996,4.2996,2030,2.5,,0.0,True,Exposure-weighted average from counterparty_master pcaf_quality_score,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-FR-002-FIN-004-2020,ENT-FR-002,FIN-004,Average PCAF data quality score,Data quality,2020,score,2019,4.2996,4.1516,2030,2.5,,8.23,True,Exposure-weighted average from counterparty_master pcaf_quality_score,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-FR-002-FIN-004-2021,ENT-FR-002,FIN-004,Average PCAF data quality score,Data quality,2021,score,2019,4.2996,4.0545,2030,2.5,,13.62,False,Exposure-weighted average from counterparty_master pcaf_quality_score,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-FR-002-FIN-004-2022,ENT-FR-002,FIN-004,Average PCAF data quality score,Data quality,2022,score,2019,4.2996,3.901,2030,2.5,,22.15,False,Exposure-weighted average from counterparty_master pcaf_quality_score,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-FR-002-FIN-004-2023,ENT-FR-002,FIN-004,Average PCAF data quality score,Data quality,2023,score,2019,4.2996,3.7899,2030,2.5,,28.32,False,Exposure-weighted average from counterparty_master pcaf_quality_score,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-FR-002-FIN-004-2024,ENT-FR-002,FIN-004,Average PCAF data quality score,Data quality,2024,score,2019,4.2996,3.6694,2030,2.5,,35.02,False,Exposure-weighted average from counterparty_master pcaf_quality_score,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-FR-002-FIN-005-2019,ENT-FR-002,FIN-005,Counterparty ESG data coverage,Data quality,2019,%,2019,73.8042,73.8042,2030,95.0,,0.0,True,Share of loan counterparties with emissions data source populated,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-FR-002-FIN-005-2020,ENT-FR-002,FIN-005,Counterparty ESG data coverage,Data quality,2020,%,2019,73.8042,80.487,2030,95.0,,31.53,True,Share of loan counterparties with emissions data source populated,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-FR-002-FIN-005-2021,ENT-FR-002,FIN-005,Counterparty ESG data coverage,Data quality,2021,%,2019,73.8042,84.5306,2030,95.0,,50.61,True,Share of loan counterparties with emissions data source populated,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-FR-002-FIN-005-2022,ENT-FR-002,FIN-005,Counterparty ESG data coverage,Data quality,2022,%,2019,73.8042,90.0125,2030,95.0,,76.47,True,Share of loan counterparties with emissions data source populated,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-FR-002-FIN-005-2023,ENT-FR-002,FIN-005,Counterparty ESG data coverage,Data quality,2023,%,2019,73.8042,95.4807,2030,95.0,,102.27,True,Share of loan counterparties with emissions data source populated,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-FR-002-FIN-005-2024,ENT-FR-002,FIN-005,Counterparty ESG data coverage,Data quality,2024,%,2019,73.8042,100.0,2030,95.0,,123.59,True,Share of loan counterparties with emissions data source populated,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-FR-002-FIN-006-2019,ENT-FR-002,FIN-006,SBTi-aligned exposure,Climate targets,2019,%,2019,9.152,9.152,2030,35.0,,0.0,True,Exposure share to counterparties with sbti_target_flag,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-FR-002-FIN-006-2020,ENT-FR-002,FIN-006,SBTi-aligned exposure,Climate targets,2020,%,2019,9.152,11.0409,2030,35.0,,7.31,False,Exposure share to counterparties with sbti_target_flag,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-FR-002-FIN-006-2021,ENT-FR-002,FIN-006,SBTi-aligned exposure,Climate targets,2021,%,2019,9.152,13.2811,2030,35.0,,15.97,False,Exposure share to counterparties with sbti_target_flag,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-FR-002-FIN-006-2022,ENT-FR-002,FIN-006,SBTi-aligned exposure,Climate targets,2022,%,2019,9.152,16.056,2030,35.0,,26.71,True,Exposure share to counterparties with sbti_target_flag,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-FR-002-FIN-006-2023,ENT-FR-002,FIN-006,SBTi-aligned exposure,Climate targets,2023,%,2019,9.152,17.2699,2030,35.0,,31.41,False,Exposure share to counterparties with sbti_target_flag,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
KPI-ENT-FR-002-FIN-006-2024,ENT-FR-002,FIN-006,SBTi-aligned exposure,Climate targets,2024,%,2019,9.152,19.962,2030,35.0,,41.82,True,Exposure share to counterparties with sbti_target_flag,derived_from_core_tables,synthetic_esg_kpi_tracker_generation_entity_level_v2
