bill_id,site_id,entity_id,site_name,site_type,country_code,grid_region,meter_type,scope_category,billing_period_start,billing_period_end,quantity,unit,unit_price_eur,cost_eur,floor_area_m2,fleet_size,emission_factor_key,emission_factor_country_code,invoice_status,data_source,reporting_year
BILL-00000110,SITE-00003,ENT-IT-007,BRANCH-IT-003,branch,IT,IT,diesel_fleet,scope1,2020-07-01,2020-09-30,1051.17,litres,1.1,1156.29,1286,6,scope1_diesel_combustion,IT,submitted,synthetic_utility_invoice,2020
BILL-00000111,SITE-00003,ENT-IT-007,BRANCH-IT-003,branch,IT,IT,electricity,scope2_location,2020-10-01,2020-12-31,59544.9,kWh,0.15,8931.74,1286,6,scope2_location_electricity_grid,IT,submitted,synthetic_utility_invoice,2020
BILL-00000112,SITE-00003,ENT-IT-007,BRANCH-IT-003,branch,IT,IT,diesel_fleet,scope1,2020-10-01,2020-12-31,899.64,litres,1.1,989.61,1286,6,scope1_diesel_combustion,IT,submitted,synthetic_utility_invoice,2020
BILL-00000113,SITE-00003,ENT-IT-007,BRANCH-IT-003,branch,IT,IT,electricity,scope2_location,2021-01-01,2021-03-31,59016.26,kWh,0.165,9737.68,1286,6,scope2_location_electricity_grid,IT,submitted,synthetic_utility_invoice,2021
BILL-00000114,SITE-00003,ENT-IT-007,BRANCH-IT-003,branch,IT,IT,diesel_fleet,scope1,2021-01-01,2021-03-31,1188.71,litres,1.3,1545.32,1286,6,scope1_diesel_combustion,IT,submitted,synthetic_utility_invoice,2021
BILL-00000115,SITE-00003,ENT-IT-007,BRANCH-IT-003,branch,IT,IT,electricity,scope2_location,2021-04-01,2021-06-30,45046.43,kWh,0.165,7432.66,1286,6,scope2_location_electricity_grid,IT,submitted,synthetic_utility_invoice,2021
BILL-00000116,SITE-00003,ENT-IT-007,BRANCH-IT-003,branch,IT,IT,diesel_fleet,scope1,2021-04-01,2021-06-30,1318.4,litres,1.3,1713.92,1286,6,scope1_diesel_combustion,IT,submitted,synthetic_utility_invoice,2021
BILL-00000117,SITE-00003,ENT-IT-007,BRANCH-IT-003,branch,IT,IT,electricity,scope2_location,2021-07-01,2021-09-30,48266.14,kWh,0.165,7963.91,1286,6,scope2_location_electricity_grid,IT,submitted,synthetic_utility_invoice,2021
BILL-00000118,SITE-00003,ENT-IT-007,BRANCH-IT-003,branch,IT,IT,diesel_fleet,scope1,2021-07-01,2021-09-30,1203.14,litres,1.3,1564.08,1286,6,scope1_diesel_combustion,IT,submitted,synthetic_utility_invoice,2021
BILL-00000119,SITE-00003,ENT-IT-007,BRANCH-IT-003,branch,IT,IT,electricity,scope2_location,2021-10-01,2021-12-31,54907.33,kWh,0.165,9059.71,1286,6,scope2_location_electricity_grid,IT,submitted,synthetic_utility_invoice,2021
BILL-00000120,SITE-00003,ENT-IT-007,BRANCH-IT-003,branch,IT,IT,diesel_fleet,scope1,2021-10-01,2021-12-31,1152.51,litres,1.3,1498.26,1286,6,scope1_diesel_combustion,IT,submitted,synthetic_utility_invoice,2021
BILL-00000121,SITE-00003,ENT-IT-007,BRANCH-IT-003,branch,IT,IT,electricity,scope2_location,2022-01-01,2022-03-31,60025.28,kWh,0.26,15606.57,1286,6,scope2_location_electricity_grid,IT,submitted,synthetic_utility_invoice,2022
BILL-00000122,SITE-00003,ENT-IT-007,BRANCH-IT-003,branch,IT,IT,diesel_fleet,scope1,2022-01-01,2022-03-31,853.72,litres,1.75,1494.0,1286,6,scope1_diesel_combustion,IT,submitted,synthetic_utility_invoice,2022
BILL-00000123,SITE-00003,ENT-IT-007,BRANCH-IT-003,branch,IT,IT,electricity,scope2_location,2022-04-01,2022-06-30,41463.2,kWh,0.26,10780.43,1286,6,scope2_location_electricity_grid,IT,submitted,synthetic_utility_invoice,2022
BILL-00000124,SITE-00003,ENT-IT-007,BRANCH-IT-003,branch,IT,IT,diesel_fleet,scope1,2022-04-01,2022-06-30,1110.86,litres,1.75,1944.01,1286,6,scope1_diesel_combustion,IT,estimated,synthetic_utility_invoice,2022
BILL-00000125,SITE-00003,ENT-IT-007,BRANCH-IT-003,branch,IT,IT,electricity,scope2_location,2022-07-01,2022-09-30,49780.75,kWh,0.26,12943.0,1286,6,scope2_location_electricity_grid,IT,submitted,synthetic_utility_invoice,2022
BILL-00000126,SITE-00003,ENT-IT-007,BRANCH-IT-003,branch,IT,IT,diesel_fleet,scope1,2022-07-01,2022-09-30,1145.42,litres,1.75,2004.49,1286,6,scope1_diesel_combustion,IT,submitted,synthetic_utility_invoice,2022
BILL-00000127,SITE-00003,ENT-IT-007,BRANCH-IT-003,branch,IT,IT,electricity,scope2_location,2022-10-01,2022-12-31,61021.92,kWh,0.26,15865.7,1286,6,scope2_location_electricity_grid,IT,submitted,synthetic_utility_invoice,2022
BILL-00000128,SITE-00003,ENT-IT-007,BRANCH-IT-003,branch,IT,IT,diesel_fleet,scope1,2022-10-01,2022-12-31,1031.62,litres,1.75,1805.34,1286,6,scope1_diesel_combustion,IT,submitted,synthetic_utility_invoice,2022
BILL-00000129,SITE-00003,ENT-IT-007,BRANCH-IT-003,branch,IT,IT,electricity,scope2_location,2023-01-01,2023-03-31,60817.29,kWh,0.235,14292.06,1286,6,scope2_location_electricity_grid,IT,estimated,synthetic_utility_invoice,2023
BILL-00000130,SITE-00003,ENT-IT-007,BRANCH-IT-003,branch,IT,IT,diesel_fleet,scope1,2023-01-01,2023-03-31,1250.84,litres,1.65,2063.89,1286,6,scope1_diesel_combustion,IT,submitted,synthetic_utility_invoice,2023
BILL-00000131,SITE-00003,ENT-IT-007,BRANCH-IT-003,branch,IT,IT,electricity,scope2_location,2023-04-01,2023-06-30,44439.24,kWh,0.235,10443.22,1286,6,scope2_location_electricity_grid,IT,submitted,synthetic_utility_invoice,2023
BILL-00000132,SITE-00003,ENT-IT-007,BRANCH-IT-003,branch,IT,IT,diesel_fleet,scope1,2023-04-01,2023-06-30,993.5,litres,1.65,1639.28,1286,6,scope1_diesel_combustion,IT,corrected,synthetic_utility_invoice,2023
BILL-00000133,SITE-00003,ENT-IT-007,BRANCH-IT-003,branch,IT,IT,electricity,scope2_location,2023-07-01,2023-09-30,44966.12,kWh,0.235,10567.04,1286,6,scope2_location_electricity_grid,IT,submitted,synthetic_utility_invoice,2023
BILL-00000134,SITE-00003,ENT-IT-007,BRANCH-IT-003,branch,IT,IT,diesel_fleet,scope1,2023-07-01,2023-09-30,1288.46,litres,1.65,2125.95,1286,6,scope1_diesel_combustion,IT,submitted,synthetic_utility_invoice,2023
BILL-00000135,SITE-00003,ENT-IT-007,BRANCH-IT-003,branch,IT,IT,electricity,scope2_location,2023-10-01,2023-12-31,58836.42,kWh,0.235,13826.56,1286,6,scope2_location_electricity_grid,IT,submitted,synthetic_utility_invoice,2023
BILL-00000136,SITE-00003,ENT-IT-007,BRANCH-IT-003,branch,IT,IT,diesel_fleet,scope1,2023-10-01,2023-12-31,1025.5,litres,1.65,1692.07,1286,6,scope1_diesel_combustion,IT,submitted,synthetic_utility_invoice,2023
BILL-00000137,SITE-00003,ENT-IT-007,BRANCH-IT-003,branch,IT,IT,electricity,scope2_location,2024-01-01,2024-03-31,55199.89,kWh,0.22,12143.98,1286,6,scope2_location_electricity_grid,IT,submitted,synthetic_utility_invoice,2024
BILL-00000138,SITE-00003,ENT-IT-007,BRANCH-IT-003,branch,IT,IT,diesel_fleet,scope1,2024-01-01,2024-03-31,1100.92,litres,1.58,1739.45,1286,6,scope1_diesel_combustion,IT,submitted,synthetic_utility_invoice,2024
BILL-00000139,SITE-00003,ENT-IT-007,BRANCH-IT-003,branch,IT,IT,electricity,scope2_location,2024-04-01,2024-06-30,41215.22,kWh,0.22,9067.35,1286,6,scope2_location_electricity_grid,IT,corrected,synthetic_utility_invoice,2024
BILL-00000140,SITE-00003,ENT-IT-007,BRANCH-IT-003,branch,IT,IT,diesel_fleet,scope1,2024-04-01,2024-06-30,1245.7,litres,1.58,1968.21,1286,6,scope1_diesel_combustion,IT,submitted,synthetic_utility_invoice,2024
BILL-00000141,SITE-00003,ENT-IT-007,BRANCH-IT-003,branch,IT,IT,electricity,scope2_location,2024-07-01,2024-09-30,46876.04,kWh,0.22,10312.73,1286,6,scope2_location_electricity_grid,IT,submitted,synthetic_utility_invoice,2024
BILL-00000142,SITE-00003,ENT-IT-007,BRANCH-IT-003,branch,IT,IT,diesel_fleet,scope1,2024-07-01,2024-09-30,1074.39,litres,1.58,1697.53,1286,6,scope1_diesel_combustion,IT,submitted,synthetic_utility_invoice,2024
BILL-00000143,SITE-00003,ENT-IT-007,BRANCH-IT-003,branch,IT,IT,electricity,scope2_location,2024-10-01,2024-12-31,56013.07,kWh,0.22,12322.88,1286,6,scope2_location_electricity_grid,IT,submitted,synthetic_utility_invoice,2024
BILL-00000144,SITE-00003,ENT-IT-007,BRANCH-IT-003,branch,IT,IT,diesel_fleet,scope1,2024-10-01,2024-12-31,991.65,litres,1.58,1566.8,1286,6,scope1_diesel_combustion,IT,submitted,synthetic_utility_invoice,2024
BILL-00000145,SITE-00004,ENT-UK-005,DATA_CENTRE-GB-004,data_centre,GB,GB,electricity,scope2_location,2019-01-01,2019-03-31,3097737.8,kWh,0.145,449171.98,9968,11,scope2_location_electricity_grid,GB,submitted,synthetic_utility_invoice,2019
BILL-00000146,SITE-00004,ENT-UK-005,DATA_CENTRE-GB-004,data_centre,GB,GB,diesel_fleet,scope1,2019-01-01,2019-03-31,2131.78,litres,1.25,2664.73,9968,11,scope1_diesel_combustion,GB,submitted,synthetic_utility_invoice,2019
BILL-00000147,SITE-00004,ENT-UK-005,DATA_CENTRE-GB-004,data_centre,GB,GB,electricity,scope2_location,2019-04-01,2019-06-30,2557858.14,kWh,0.145,370889.43,9968,11,scope2_location_electricity_grid,GB,submitted,synthetic_utility_invoice,2019
BILL-00000148,SITE-00004,ENT-UK-005,DATA_CENTRE-GB-004,data_centre,GB,GB,diesel_fleet,scope1,2019-04-01,2019-06-30,2371.32,litres,1.25,2964.15,9968,11,scope1_diesel_combustion,GB,submitted,synthetic_utility_invoice,2019
BILL-00000149,SITE-00004,ENT-UK-005,DATA_CENTRE-GB-004,data_centre,GB,GB,electricity,scope2_location,2019-07-01,2019-09-30,2972076.25,kWh,0.145,430951.06,9968,11,scope2_location_electricity_grid,GB,submitted,synthetic_utility_invoice,2019
BILL-00000150,SITE-00004,ENT-UK-005,DATA_CENTRE-GB-004,data_centre,GB,GB,diesel_fleet,scope1,2019-07-01,2019-09-30,2077.05,litres,1.25,2596.32,9968,11,scope1_diesel_combustion,GB,submitted,synthetic_utility_invoice,2019
BILL-00000151,SITE-00004,ENT-UK-005,DATA_CENTRE-GB-004,data_centre,GB,GB,electricity,scope2_location,2019-10-01,2019-12-31,3154772.8,kWh,0.145,457442.06,9968,11,scope2_location_electricity_grid,GB,submitted,synthetic_utility_invoice,2019
BILL-00000152,SITE-00004,ENT-UK-005,DATA_CENTRE-GB-004,data_centre,GB,GB,diesel_fleet,scope1,2019-10-01,2019-12-31,1741.96,litres,1.25,2177.45,9968,11,scope1_diesel_combustion,GB,submitted,synthetic_utility_invoice,2019
BILL-00000153,SITE-00004,ENT-UK-005,DATA_CENTRE-GB-004,data_centre,GB,GB,electricity,scope2_location,2020-01-01,2020-03-31,3189037.13,kWh,0.15,478355.57,9968,11,scope2_location_electricity_grid,GB,submitted,synthetic_utility_invoice,2020
BILL-00000154,SITE-00004,ENT-UK-005,DATA_CENTRE-GB-004,data_centre,GB,GB,diesel_fleet,scope1,2020-01-01,2020-03-31,1454.42,litres,1.1,1599.87,9968,11,scope1_diesel_combustion,GB,submitted,synthetic_utility_invoice,2020
BILL-00000155,SITE-00004,ENT-UK-005,DATA_CENTRE-GB-004,data_centre,GB,GB,electricity,scope2_location,2020-04-01,2020-06-30,2441363.06,kWh,0.15,366204.46,9968,11,scope2_location_electricity_grid,GB,submitted,synthetic_utility_invoice,2020
BILL-00000156,SITE-00004,ENT-UK-005,DATA_CENTRE-GB-004,data_centre,GB,GB,diesel_fleet,scope1,2020-04-01,2020-06-30,2005.68,litres,1.1,2206.24,9968,11,scope1_diesel_combustion,GB,submitted,synthetic_utility_invoice,2020
BILL-00000157,SITE-00004,ENT-UK-005,DATA_CENTRE-GB-004,data_centre,GB,GB,electricity,scope2_location,2020-07-01,2020-09-30,2714030.97,kWh,0.15,407104.64,9968,11,scope2_location_electricity_grid,GB,submitted,synthetic_utility_invoice,2020
BILL-00000158,SITE-00004,ENT-UK-005,DATA_CENTRE-GB-004,data_centre,GB,GB,diesel_fleet,scope1,2020-07-01,2020-09-30,1854.82,litres,1.1,2040.3,9968,11,scope1_diesel_combustion,GB,submitted,synthetic_utility_invoice,2020
BILL-00000159,SITE-00004,ENT-UK-005,DATA_CENTRE-GB-004,data_centre,GB,GB,electricity,scope2_location,2020-10-01,2020-12-31,3358193.11,kWh,0.15,503728.97,9968,11,scope2_location_electricity_grid,GB,submitted,synthetic_utility_invoice,2020
BILL-00000160,SITE-00004,ENT-UK-005,DATA_CENTRE-GB-004,data_centre,GB,GB,diesel_fleet,scope1,2020-10-01,2020-12-31,2006.4,litres,1.1,2207.05,9968,11,scope1_diesel_combustion,GB,corrected,synthetic_utility_invoice,2020
BILL-00000161,SITE-00004,ENT-UK-005,DATA_CENTRE-GB-004,data_centre,GB,GB,electricity,scope2_location,2021-01-01,2021-03-31,3277422.99,kWh,0.165,540774.79,9968,11,scope2_location_electricity_grid,GB,submitted,synthetic_utility_invoice,2021
BILL-00000162,SITE-00004,ENT-UK-005,DATA_CENTRE-GB-004,data_centre,GB,GB,diesel_fleet,scope1,2021-01-01,2021-03-31,2351.42,litres,1.3,3056.85,9968,11,scope1_diesel_combustion,GB,submitted,synthetic_utility_invoice,2021
BILL-00000163,SITE-00004,ENT-UK-005,DATA_CENTRE-GB-004,data_centre,GB,GB,electricity,scope2_location,2021-04-01,2021-06-30,2269521.2,kWh,0.165,374471.0,9968,11,scope2_location_electricity_grid,GB,submitted,synthetic_utility_invoice,2021
BILL-00000164,SITE-00004,ENT-UK-005,DATA_CENTRE-GB-004,data_centre,GB,GB,diesel_fleet,scope1,2021-04-01,2021-06-30,1738.52,litres,1.3,2260.08,9968,11,scope1_diesel_combustion,GB,submitted,synthetic_utility_invoice,2021
BILL-00000165,SITE-00004,ENT-UK-005,DATA_CENTRE-GB-004,data_centre,GB,GB,electricity,scope2_location,2021-07-01,2021-09-30,3130883.15,kWh,0.165,516595.72,9968,11,scope2_location_electricity_grid,GB,submitted,synthetic_utility_invoice,2021
BILL-00000166,SITE-00004,ENT-UK-005,DATA_CENTRE-GB-004,data_centre,GB,GB,diesel_fleet,scope1,2021-07-01,2021-09-30,1465.64,litres,1.3,1905.33,9968,11,scope1_diesel_combustion,GB,submitted,synthetic_utility_invoice,2021
BILL-00000167,SITE-00004,ENT-UK-005,DATA_CENTRE-GB-004,data_centre,GB,GB,electricity,scope2_location,2021-10-01,2021-12-31,3031606.81,kWh,0.165,500215.12,9968,11,scope2_location_electricity_grid,GB,submitted,synthetic_utility_invoice,2021
BILL-00000168,SITE-00004,ENT-UK-005,DATA_CENTRE-GB-004,data_centre,GB,GB,diesel_fleet,scope1,2021-10-01,2021-12-31,2098.96,litres,1.3,2728.65,9968,11,scope1_diesel_combustion,GB,submitted,synthetic_utility_invoice,2021
BILL-00000169,SITE-00004,ENT-UK-005,DATA_CENTRE-GB-004,data_centre,GB,GB,electricity,scope2_location,2022-01-01,2022-03-31,2969182.91,kWh,0.26,771987.56,9968,11,scope2_location_electricity_grid,GB,submitted,synthetic_utility_invoice,2022
BILL-00000170,SITE-00004,ENT-UK-005,DATA_CENTRE-GB-004,data_centre,GB,GB,diesel_fleet,scope1,2022-01-01,2022-03-31,1602.28,litres,1.75,2803.99,9968,11,scope1_diesel_combustion,GB,submitted,synthetic_utility_invoice,2022
BILL-00000171,SITE-00004,ENT-UK-005,DATA_CENTRE-GB-004,data_centre,GB,GB,electricity,scope2_location,2022-04-01,2022-06-30,2534893.99,kWh,0.26,659072.44,9968,11,scope2_location_electricity_grid,GB,estimated,synthetic_utility_invoice,2022
BILL-00000172,SITE-00004,ENT-UK-005,DATA_CENTRE-GB-004,data_centre,GB,GB,diesel_fleet,scope1,2022-04-01,2022-06-30,1935.3,litres,1.75,3386.77,9968,11,scope1_diesel_combustion,GB,submitted,synthetic_utility_invoice,2022
BILL-00000173,SITE-00004,ENT-UK-005,DATA_CENTRE-GB-004,data_centre,GB,GB,electricity,scope2_location,2022-07-01,2022-09-30,3045157.44,kWh,0.26,791740.93,9968,11,scope2_location_electricity_grid,GB,submitted,synthetic_utility_invoice,2022
BILL-00000174,SITE-00004,ENT-UK-005,DATA_CENTRE-GB-004,data_centre,GB,GB,diesel_fleet,scope1,2022-07-01,2022-09-30,1758.65,litres,1.75,3077.64,9968,11,scope1_diesel_combustion,GB,submitted,synthetic_utility_invoice,2022
BILL-00000175,SITE-00004,ENT-UK-005,DATA_CENTRE-GB-004,data_centre,GB,GB,electricity,scope2_location,2022-10-01,2022-12-31,3130602.52,kWh,0.26,813956.66,9968,11,scope2_location_electricity_grid,GB,submitted,synthetic_utility_invoice,2022
BILL-00000176,SITE-00004,ENT-UK-005,DATA_CENTRE-GB-004,data_centre,GB,GB,diesel_fleet,scope1,2022-10-01,2022-12-31,1868.88,litres,1.75,3270.54,9968,11,scope1_diesel_combustion,GB,submitted,synthetic_utility_invoice,2022
BILL-00000177,SITE-00004,ENT-UK-005,DATA_CENTRE-GB-004,data_centre,GB,GB,electricity,scope2_location,2023-01-01,2023-03-31,3666122.49,kWh,0.235,861538.79,9968,11,scope2_location_electricity_grid,GB,submitted,synthetic_utility_invoice,2023
BILL-00000178,SITE-00004,ENT-UK-005,DATA_CENTRE-GB-004,data_centre,GB,GB,diesel_fleet,scope1,2023-01-01,2023-03-31,1794.22,litres,1.65,2960.47,9968,11,scope1_diesel_combustion,GB,submitted,synthetic_utility_invoice,2023
BILL-00000179,SITE-00004,ENT-UK-005,DATA_CENTRE-GB-004,data_centre,GB,GB,electricity,scope2_location,2023-04-01,2023-06-30,2275426.05,kWh,0.235,534725.12,9968,11,scope2_location_electricity_grid,GB,submitted,synthetic_utility_invoice,2023
BILL-00000180,SITE-00004,ENT-UK-005,DATA_CENTRE-GB-004,data_centre,GB,GB,diesel_fleet,scope1,2023-04-01,2023-06-30,1940.56,litres,1.65,3201.93,9968,11,scope1_diesel_combustion,GB,submitted,synthetic_utility_invoice,2023
BILL-00000181,SITE-00004,ENT-UK-005,DATA_CENTRE-GB-004,data_centre,GB,GB,electricity,scope2_location,2023-07-01,2023-09-30,2795851.83,kWh,0.235,657025.18,9968,11,scope2_location_electricity_grid,GB,submitted,synthetic_utility_invoice,2023
BILL-00000182,SITE-00004,ENT-UK-005,DATA_CENTRE-GB-004,data_centre,GB,GB,diesel_fleet,scope1,2023-07-01,2023-09-30,1849.95,litres,1.65,3052.42,9968,11,scope1_diesel_combustion,GB,submitted,synthetic_utility_invoice,2023
BILL-00000183,SITE-00004,ENT-UK-005,DATA_CENTRE-GB-004,data_centre,GB,GB,electricity,scope2_location,2023-10-01,2023-12-31,3334217.68,kWh,0.235,783541.15,9968,11,scope2_location_electricity_grid,GB,corrected,synthetic_utility_invoice,2023
BILL-00000184,SITE-00004,ENT-UK-005,DATA_CENTRE-GB-004,data_centre,GB,GB,diesel_fleet,scope1,2023-10-01,2023-12-31,1439.02,litres,1.65,2374.38,9968,11,scope1_diesel_combustion,GB,submitted,synthetic_utility_invoice,2023
BILL-00000185,SITE-00004,ENT-UK-005,DATA_CENTRE-GB-004,data_centre,GB,GB,electricity,scope2_location,2024-01-01,2024-03-31,3287941.47,kWh,0.22,723347.12,9968,11,scope2_location_electricity_grid,GB,submitted,synthetic_utility_invoice,2024
BILL-00000186,SITE-00004,ENT-UK-005,DATA_CENTRE-GB-004,data_centre,GB,GB,diesel_fleet,scope1,2024-01-01,2024-03-31,2360.54,litres,1.58,3729.65,9968,11,scope1_diesel_combustion,GB,submitted,synthetic_utility_invoice,2024
BILL-00000187,SITE-00004,ENT-UK-005,DATA_CENTRE-GB-004,data_centre,GB,GB,electricity,scope2_location,2024-04-01,2024-06-30,2331493.34,kWh,0.22,512928.54,9968,11,scope2_location_electricity_grid,GB,submitted,synthetic_utility_invoice,2024
BILL-00000188,SITE-00004,ENT-UK-005,DATA_CENTRE-GB-004,data_centre,GB,GB,diesel_fleet,scope1,2024-04-01,2024-06-30,1893.66,litres,1.58,2991.98,9968,11,scope1_diesel_combustion,GB,estimated,synthetic_utility_invoice,2024
BILL-00000189,SITE-00004,ENT-UK-005,DATA_CENTRE-GB-004,data_centre,GB,GB,electricity,scope2_location,2024-07-01,2024-09-30,2700480.67,kWh,0.22,594105.75,9968,11,scope2_location_electricity_grid,GB,submitted,synthetic_utility_invoice,2024
BILL-00000190,SITE-00004,ENT-UK-005,DATA_CENTRE-GB-004,data_centre,GB,GB,diesel_fleet,scope1,2024-07-01,2024-09-30,2083.82,litres,1.58,3292.44,9968,11,scope1_diesel_combustion,GB,submitted,synthetic_utility_invoice,2024
BILL-00000191,SITE-00004,ENT-UK-005,DATA_CENTRE-GB-004,data_centre,GB,GB,electricity,scope2_location,2024-10-01,2024-12-31,3103072.1,kWh,0.22,682675.86,9968,11,scope2_location_electricity_grid,GB,submitted,synthetic_utility_invoice,2024
BILL-00000192,SITE-00004,ENT-UK-005,DATA_CENTRE-GB-004,data_centre,GB,GB,diesel_fleet,scope1,2024-10-01,2024-12-31,2181.59,litres,1.58,3446.92,9968,11,scope1_diesel_combustion,GB,submitted,synthetic_utility_invoice,2024
BILL-00000193,SITE-00005,ENT-UK-005,BRANCH-GB-005,branch,GB,GB,electricity,scope2_location,2019-01-01,2019-03-31,58644.02,kWh,0.145,8503.38,1204,7,scope2_location_electricity_grid,GB,estimated,synthetic_utility_invoice,2019
BILL-00000194,SITE-00005,ENT-UK-005,BRANCH-GB-005,branch,GB,GB,natural_gas,scope1,2019-01-01,2019-03-31,51035.5,kWh,0.055,2806.95,1204,7,scope1_natural_gas_combustion,GB,submitted,synthetic_utility_invoice,2019
BILL-00000195,SITE-00005,ENT-UK-005,BRANCH-GB-005,branch,GB,GB,diesel_fleet,scope1,2019-01-01,2019-03-31,1515.2,litres,1.25,1894.0,1204,7,scope1_diesel_combustion,GB,submitted,synthetic_utility_invoice,2019
BILL-00000196,SITE-00005,ENT-UK-005,BRANCH-GB-005,branch,GB,GB,electricity,scope2_location,2019-04-01,2019-06-30,46442.35,kWh,0.145,6734.14,1204,7,scope2_location_electricity_grid,GB,submitted,synthetic_utility_invoice,2019
BILL-00000197,SITE-00005,ENT-UK-005,BRANCH-GB-005,branch,GB,GB,natural_gas,scope1,2019-04-01,2019-06-30,20887.48,kWh,0.055,1148.81,1204,7,scope1_natural_gas_combustion,GB,submitted,synthetic_utility_invoice,2019
BILL-00000198,SITE-00005,ENT-UK-005,BRANCH-GB-005,branch,GB,GB,diesel_fleet,scope1,2019-04-01,2019-06-30,1252.21,litres,1.25,1565.26,1204,7,scope1_diesel_combustion,GB,submitted,synthetic_utility_invoice,2019
BILL-00000199,SITE-00005,ENT-UK-005,BRANCH-GB-005,branch,GB,GB,electricity,scope2_location,2019-07-01,2019-09-30,43460.44,kWh,0.145,6301.76,1204,7,scope2_location_electricity_grid,GB,submitted,synthetic_utility_invoice,2019
BILL-00000200,SITE-00005,ENT-UK-005,BRANCH-GB-005,branch,GB,GB,natural_gas,scope1,2019-07-01,2019-09-30,3557.98,kWh,0.055,195.69,1204,7,scope1_natural_gas_combustion,GB,submitted,synthetic_utility_invoice,2019
BILL-00000201,SITE-00005,ENT-UK-005,BRANCH-GB-005,branch,GB,GB,diesel_fleet,scope1,2019-07-01,2019-09-30,1291.68,litres,1.25,1614.6,1204,7,scope1_diesel_combustion,GB,submitted,synthetic_utility_invoice,2019
BILL-00000202,SITE-00005,ENT-UK-005,BRANCH-GB-005,branch,GB,GB,electricity,scope2_location,2019-10-01,2019-12-31,61973.56,kWh,0.145,8986.17,1204,7,scope2_location_electricity_grid,GB,submitted,synthetic_utility_invoice,2019
BILL-00000203,SITE-00005,ENT-UK-005,BRANCH-GB-005,branch,GB,GB,natural_gas,scope1,2019-10-01,2019-12-31,22654.71,kWh,0.055,1246.01,1204,7,scope1_natural_gas_combustion,GB,submitted,synthetic_utility_invoice,2019
BILL-00000204,SITE-00005,ENT-UK-005,BRANCH-GB-005,branch,GB,GB,diesel_fleet,scope1,2019-10-01,2019-12-31,1406.07,litres,1.25,1757.59,1204,7,scope1_diesel_combustion,GB,estimated,synthetic_utility_invoice,2019
BILL-00000205,SITE-00005,ENT-UK-005,BRANCH-GB-005,branch,GB,GB,electricity,scope2_location,2020-01-01,2020-03-31,56709.73,kWh,0.15,8506.46,1204,7,scope2_location_electricity_grid,GB,submitted,synthetic_utility_invoice,2020
