credit_id,entity_id,entity_legal_name,country_code,reporting_year,standard,project_type,credit_type,vintage_year,volume_tco2e,price_eur_per_tco2e,total_cost_eur,status,registry_serial,additionality_verified,permanence_rating,use_case,currency,data_source,created_from
CC-00000100,ENT-GROUP-001,Atlas Banking Group SA,FR,2020,Gold_Standard,forestry_REDD,avoidance_reduction,2016,483.49,20.3,9815.64,purchased,GOL-2016-788322,False,low,client_solution_inventory,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00000101,ENT-GROUP-001,Atlas Banking Group SA,FR,2020,Gold_Standard,forestry_REDD,avoidance_reduction,2016,24.84,19.56,486.04,purchased,GOL-2016-597607,True,medium,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00000102,ENT-GROUP-001,Atlas Banking Group SA,FR,2020,Gold_Standard,forestry_REDD,carbon_removal,2017,177.65,18.46,3279.71,purchased,GOL-2017-625804,True,high,carbon_neutral_product,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00000103,ENT-GROUP-001,Atlas Banking Group SA,FR,2020,CDM,forestry_REDD,carbon_removal,2017,381.49,14.59,5565.14,purchased,CDM-2017-208589,True,medium,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00000104,ENT-GROUP-001,Atlas Banking Group SA,FR,2020,VCS,renewable_energy,avoidance_reduction,2020,2005.44,19.94,39997.23,purchased,VCS-2020-739219,True,medium,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00000105,ENT-GROUP-001,Atlas Banking Group SA,FR,2020,Gold_Standard,forestry_REDD,carbon_removal,2015,251.86,22.85,5754.9,purchased,GOL-2015-899189,True,medium,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00000106,ENT-GROUP-001,Atlas Banking Group SA,FR,2020,VCS,forestry_REDD,avoidance_reduction,2016,2024.3,20.98,42474.41,purchased,VCS-2016-957023,True,medium,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00000107,ENT-GROUP-001,Atlas Banking Group SA,FR,2020,Gold_Standard,forestry_REDD,avoidance_reduction,2015,1448.5,16.43,23794.88,purchased,GOL-2015-925162,True,high,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00000108,ENT-GROUP-001,Atlas Banking Group SA,FR,2020,Gold_Standard,blue_carbon,carbon_removal,2019,63.21,15.63,987.77,purchased,GOL-2019-767452,False,high,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00000109,ENT-GROUP-001,Atlas Banking Group SA,FR,2020,Gold_Standard,methane_capture,avoidance_reduction,2015,815.87,11.2,9135.92,purchased,GOL-2015-775753,False,high,carbon_neutral_product,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00000110,ENT-GROUP-001,Atlas Banking Group SA,FR,2020,Gold_Standard,blue_carbon,avoidance_reduction,2020,1516.01,10.1,15316.55,purchased,GOL-2020-155856,True,medium,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00000111,ENT-GROUP-001,Atlas Banking Group SA,FR,2020,CAR,renewable_energy,carbon_removal,2019,304.85,24.47,7460.77,purchased,CAR-2019-514989,True,low,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00000112,ENT-GROUP-001,Atlas Banking Group SA,FR,2020,Gold_Standard,methane_capture,carbon_removal,2018,92.71,30.27,2806.47,purchased,GOL-2018-136228,True,low,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00000113,ENT-GROUP-001,Atlas Banking Group SA,FR,2020,VCS,renewable_energy,carbon_removal,2019,2422.07,20.58,49851.46,purchased,VCS-2019-429701,True,medium,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00000114,ENT-GROUP-001,Atlas Banking Group SA,FR,2020,CAR,renewable_energy,avoidance_reduction,2017,304.06,14.21,4320.35,purchased,CAR-2017-408125,True,high,carbon_neutral_product,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00000115,ENT-GROUP-001,Atlas Banking Group SA,FR,2020,VCS,methane_capture,avoidance_reduction,2020,2822.49,18.67,52700.35,purchased,VCS-2020-393891,True,high,carbon_neutral_product,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00000116,ENT-GROUP-001,Atlas Banking Group SA,FR,2020,Gold_Standard,forestry_REDD,avoidance_reduction,2016,751.79,20.42,15348.8,purchased,GOL-2016-355168,True,medium,carbon_neutral_product,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00000117,ENT-GROUP-001,Atlas Banking Group SA,FR,2020,CAR,methane_capture,avoidance_reduction,2016,1753.29,21.28,37318.5,purchased,CAR-2016-662929,True,medium,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00000118,ENT-GROUP-001,Atlas Banking Group SA,FR,2020,VCS,cookstoves,avoidance_reduction,2017,1314.78,19.67,25865.08,purchased,VCS-2017-499548,True,medium,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00000119,ENT-GROUP-001,Atlas Banking Group SA,FR,2020,VCS,renewable_energy,avoidance_reduction,2017,958.84,19.53,18727.88,purchased,VCS-2017-921403,False,medium,carbon_neutral_product,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00000120,ENT-GROUP-001,Atlas Banking Group SA,FR,2020,CDM,renewable_energy,avoidance_reduction,2019,598.5,12.22,7313.03,purchased,CDM-2019-316203,True,medium,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00000121,ENT-GROUP-001,Atlas Banking Group SA,FR,2020,Gold_Standard,cookstoves,carbon_removal,2018,465.12,19.26,8956.15,purchased,GOL-2018-250929,True,medium,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00000122,ENT-GROUP-001,Atlas Banking Group SA,FR,2020,CDM,forestry_REDD,avoidance_reduction,2017,167.19,10.43,1744.22,purchased,CDM-2017-998747,True,medium,client_solution_inventory,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00000123,ENT-GROUP-001,Atlas Banking Group SA,FR,2020,CAR,forestry_REDD,avoidance_reduction,2018,538.56,20.08,10814.39,purchased,CAR-2018-811663,True,high,client_solution_inventory,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00000124,ENT-GROUP-001,Atlas Banking Group SA,FR,2020,Gold_Standard,renewable_energy,avoidance_reduction,2016,1297.93,17.02,22084.9,purchased,GOL-2016-550689,False,low,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00000125,ENT-GROUP-001,Atlas Banking Group SA,FR,2020,Gold_Standard,methane_capture,carbon_removal,2016,1940.55,21.01,40772.11,purchased,GOL-2016-386493,True,medium,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00000126,ENT-GROUP-001,Atlas Banking Group SA,FR,2020,CDM,cookstoves,carbon_removal,2020,1370.42,27.43,37586.02,purchased,CDM-2020-474998,True,high,client_solution_inventory,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00000127,ENT-GROUP-001,Atlas Banking Group SA,FR,2020,Gold_Standard,cookstoves,avoidance_reduction,2016,762.84,9.29,7087.74,purchased,GOL-2016-238172,True,high,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00000128,ENT-GROUP-001,Atlas Banking Group SA,FR,2020,CDM,forestry_REDD,avoidance_reduction,2019,444.29,10.34,4593.32,purchased,CDM-2019-840813,True,medium,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00000129,ENT-GROUP-001,Atlas Banking Group SA,FR,2020,CDM,forestry_REDD,avoidance_reduction,2018,538.43,18.33,9869.78,purchased,CDM-2018-764017,True,medium,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00000130,ENT-GROUP-001,Atlas Banking Group SA,FR,2020,VCS,forestry_REDD,avoidance_reduction,2018,1144.51,9.53,10912.88,purchased,VCS-2018-776340,True,high,client_solution_inventory,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00000131,ENT-GROUP-001,Atlas Banking Group SA,FR,2020,VCS,blue_carbon,avoidance_reduction,2020,1155.15,13.59,15694.51,purchased,VCS-2020-688185,True,low,client_solution_inventory,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00000132,ENT-GROUP-001,Atlas Banking Group SA,FR,2020,Gold_Standard,forestry_REDD,avoidance_reduction,2020,81.93,15.88,1300.72,purchased,GOL-2020-360174,True,medium,carbon_neutral_product,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00000133,ENT-GROUP-001,Atlas Banking Group SA,FR,2020,Gold_Standard,forestry_REDD,avoidance_reduction,2017,434.57,13.93,6051.9,purchased,GOL-2017-537572,True,medium,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00000134,ENT-GROUP-001,Atlas Banking Group SA,FR,2020,VCS,forestry_REDD,avoidance_reduction,2015,1394.42,17.33,24167.76,purchased,VCS-2015-383274,True,high,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00000135,ENT-GROUP-001,Atlas Banking Group SA,FR,2020,CDM,methane_capture,avoidance_reduction,2020,3142.4,14.68,46144.32,purchased,CDM-2020-901236,False,high,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00000136,ENT-GROUP-001,Atlas Banking Group SA,FR,2020,VCS,forestry_REDD,avoidance_reduction,2015,140.42,11.13,1563.24,purchased,VCS-2015-292682,True,high,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00000137,ENT-GROUP-001,Atlas Banking Group SA,FR,2020,CDM,renewable_energy,avoidance_reduction,2016,7727.71,11.9,91924.6,purchased,CDM-2016-149743,True,high,client_solution_inventory,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00000138,ENT-GROUP-001,Atlas Banking Group SA,FR,2020,CAR,forestry_REDD,avoidance_reduction,2015,33.61,10.01,336.45,purchased,CAR-2015-203793,True,medium,client_solution_inventory,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00000139,ENT-GROUP-001,Atlas Banking Group SA,FR,2020,VCS,blue_carbon,avoidance_reduction,2016,1198.79,20.92,25081.16,purchased,VCS-2016-461138,True,medium,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00000140,ENT-GROUP-001,Atlas Banking Group SA,FR,2020,CAR,renewable_energy,avoidance_reduction,2016,554.69,13.65,7570.08,purchased,CAR-2016-973795,True,high,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00000141,ENT-GROUP-001,Atlas Banking Group SA,FR,2020,Gold_Standard,forestry_REDD,carbon_removal,2015,3770.31,20.69,78013.87,purchased,GOL-2015-630397,True,medium,client_solution_inventory,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00000142,ENT-GROUP-001,Atlas Banking Group SA,FR,2020,CAR,renewable_energy,avoidance_reduction,2016,3086.4,14.5,44740.38,purchased,CAR-2016-505941,True,medium,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00000143,ENT-GROUP-001,Atlas Banking Group SA,FR,2020,Gold_Standard,renewable_energy,avoidance_reduction,2016,1658.74,13.54,22452.79,purchased,GOL-2016-249456,True,medium,carbon_neutral_product,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00000144,ENT-GROUP-001,Atlas Banking Group SA,FR,2020,Gold_Standard,cookstoves,carbon_removal,2016,1019.3,13.64,13904.31,purchased,GOL-2016-637654,False,high,client_solution_inventory,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00000145,ENT-GROUP-001,Atlas Banking Group SA,FR,2020,VCS,forestry_REDD,avoidance_reduction,2020,773.59,8.75,6769.12,purchased,VCS-2020-712376,True,low,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00000146,ENT-GROUP-001,Atlas Banking Group SA,FR,2020,VCS,forestry_REDD,carbon_removal,2020,486.25,19.99,9718.53,purchased,VCS-2020-397644,True,high,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00000147,ENT-GROUP-001,Atlas Banking Group SA,FR,2020,CDM,renewable_energy,avoidance_reduction,2016,75.48,19.69,1486.53,purchased,CDM-2016-968873,True,medium,client_solution_inventory,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00000148,ENT-GROUP-001,Atlas Banking Group SA,FR,2020,VCS,forestry_REDD,carbon_removal,2018,369.92,32.05,11854.6,purchased,VCS-2018-533586,True,high,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00000149,ENT-GROUP-001,Atlas Banking Group SA,FR,2020,VCS,forestry_REDD,carbon_removal,2016,811.88,18.62,15113.29,purchased,VCS-2016-853944,True,high,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00000150,ENT-GROUP-001,Atlas Banking Group SA,FR,2020,VCS,methane_capture,avoidance_reduction,2018,486.83,16.57,8065.3,purchased,VCS-2018-701496,True,high,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00000151,ENT-GROUP-001,Atlas Banking Group SA,FR,2020,Gold_Standard,forestry_REDD,avoidance_reduction,2017,137.67,20.9,2878.02,purchased,GOL-2017-409726,True,medium,client_solution_inventory,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00000152,ENT-GROUP-001,Atlas Banking Group SA,FR,2020,Gold_Standard,methane_capture,carbon_removal,2020,191.93,21.14,4056.57,purchased,GOL-2020-670810,True,medium,client_solution_inventory,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00000153,ENT-GROUP-001,Atlas Banking Group SA,FR,2020,CAR,forestry_REDD,avoidance_reduction,2018,438.62,9.0,3945.61,purchased,CAR-2018-371588,False,medium,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00000154,ENT-GROUP-001,Atlas Banking Group SA,FR,2020,Gold_Standard,cookstoves,avoidance_reduction,2019,272.08,15.89,4323.37,purchased,GOL-2019-581407,True,high,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00000155,ENT-GROUP-001,Atlas Banking Group SA,FR,2020,CAR,renewable_energy,avoidance_reduction,2018,129.31,9.64,1247.15,purchased,CAR-2018-357442,True,medium,client_solution_inventory,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00000156,ENT-GROUP-001,Atlas Banking Group SA,FR,2020,CAR,cookstoves,carbon_removal,2018,774.37,23.4,18123.64,purchased,CAR-2018-214241,True,low,client_solution_inventory,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00000157,ENT-GROUP-001,Atlas Banking Group SA,FR,2020,VCS,renewable_energy,avoidance_reduction,2020,61.07,13.57,828.65,purchased,VCS-2020-447706,True,high,carbon_neutral_product,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00000158,ENT-GROUP-001,Atlas Banking Group SA,FR,2020,VCS,blue_carbon,avoidance_reduction,2015,870.67,11.12,9679.08,purchased,VCS-2015-131658,False,high,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00000159,ENT-GROUP-001,Atlas Banking Group SA,FR,2020,CAR,blue_carbon,avoidance_reduction,2018,391.4,9.24,3614.93,purchased,CAR-2018-144205,True,medium,client_solution_inventory,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00000160,ENT-GROUP-001,Atlas Banking Group SA,FR,2020,VCS,methane_capture,avoidance_reduction,2018,7261.1,19.81,143817.7,purchased,VCS-2018-820524,False,high,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00000161,ENT-GROUP-001,Atlas Banking Group SA,FR,2021,CAR,renewable_energy,carbon_removal,2018,388.9,16.22,6307.78,retired,CAR-2018-267038,True,high,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00000162,ENT-GROUP-001,Atlas Banking Group SA,FR,2021,VCS,forestry_REDD,carbon_removal,2019,163.99,14.72,2414.76,retired,VCS-2019-577970,True,high,client_solution_inventory,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00000163,ENT-GROUP-001,Atlas Banking Group SA,FR,2021,VCS,renewable_energy,avoidance_reduction,2018,770.71,16.23,12506.41,retired,VCS-2018-747711,True,low,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00000164,ENT-GROUP-001,Atlas Banking Group SA,FR,2021,CDM,renewable_energy,avoidance_reduction,2019,921.95,16.96,15632.53,purchased,CDM-2019-913054,True,low,carbon_neutral_product,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00000165,ENT-GROUP-001,Atlas Banking Group SA,FR,2021,Gold_Standard,methane_capture,avoidance_reduction,2017,42.93,13.3,570.86,retired,GOL-2017-666186,True,medium,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00000166,ENT-GROUP-001,Atlas Banking Group SA,FR,2021,Gold_Standard,methane_capture,avoidance_reduction,2020,1928.81,16.67,32161.22,purchased,GOL-2020-202055,False,high,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00000167,ENT-GROUP-001,Atlas Banking Group SA,FR,2021,CAR,forestry_REDD,avoidance_reduction,2020,857.98,15.39,13202.58,purchased,CAR-2020-270148,True,medium,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00000168,ENT-GROUP-001,Atlas Banking Group SA,FR,2021,VCS,renewable_energy,avoidance_reduction,2021,619.61,12.47,7726.59,purchased,VCS-2021-444189,True,medium,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00000169,ENT-GROUP-001,Atlas Banking Group SA,FR,2021,VCS,methane_capture,carbon_removal,2015,1174.95,21.48,25232.24,purchased,VCS-2015-495433,True,high,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
CC-00000170,ENT-GROUP-001,Atlas Banking Group SA,FR,2021,VCS,renewable_energy,avoidance_reduction,2020,474.78,12.54,5955.04,purchased,VCS-2020-265196,True,high,operational_emissions_offset,EUR,synthetic_carbon_credit_registry,synthetic_carbon_credits_generation_v1
